Wikidata_ID,Bangla_Wikipedia_Title,Wikipedia_URL,Category_Discovered_In,Depth
Q3349775,সফিউদ্দীন আহমেদ,https://bn.wikipedia.org/wiki/সফিউদ্দীন_আহমেদ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q3347118,সমর দাস,https://bn.wikipedia.org/wiki/সমর_দাস,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q24699419,সাইদা খানম,https://bn.wikipedia.org/wiki/সাইদা_খানম,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q462068,সাইফুর রহমান,https://bn.wikipedia.org/wiki/সাইফুর_রহমান,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q13059942,সাঈদ আহমদ,https://bn.wikipedia.org/wiki/সাঈদ_আহমদ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q16588964,সাঈদ উদ্দীন আহমেদ,https://bn.wikipedia.org/wiki/সাঈদ_উদ্দীন_আহমেদ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q24946493,সাঈদ হায়দার,https://bn.wikipedia.org/wiki/সাঈদ_হায়দার,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q16186862,ফরিদুর রেজা সাগর,https://bn.wikipedia.org/wiki/ফরিদুর_রেজা_সাগর,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q4700815,আখতার সাদমানী,https://bn.wikipedia.org/wiki/আখতার_সাদমানী,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q20128784,সানাউল হক,https://bn.wikipedia.org/wiki/সানাউল_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q6894665,মঈনুল আহসান সাবের,https://bn.wikipedia.org/wiki/মঈনুল_আহসান_সাবের,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q16151959,শাহীন সামাদ,https://bn.wikipedia.org/wiki/শাহীন_সামাদ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q4665912,আবদুল্লাহ আবু সায়ীদ,https://bn.wikipedia.org/wiki/আবদুল্লাহ_আবু_সায়ীদ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q29857321,গোলাম সারওয়ার,https://bn.wikipedia.org/wiki/গোলাম_সারওয়ার,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q4666310,আবদুস সালাম (ভাষা শহীদ),https://bn.wikipedia.org/wiki/আবদুস_সালাম_(ভাষা_শহীদ),বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q13057069,আবু সালেহ,https://bn.wikipedia.org/wiki/আবু_সালেহ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q61829339,অসীম সাহা,https://bn.wikipedia.org/wiki/অসীম_সাহা,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q16345434,চিত্তরঞ্জন সাহা,https://bn.wikipedia.org/wiki/চিত্তরঞ্জন_সাহা,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q20685389,মহাদেব সাহা,https://bn.wikipedia.org/wiki/মহাদেব_সাহা,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q16346796,সনৎ কুমার সাহা,https://bn.wikipedia.org/wiki/সনৎ_কুমার_সাহা,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q42306696,সমীর কুমার সাহা,https://bn.wikipedia.org/wiki/সমীর_কুমার_সাহা,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q110824896,সাহানাজ সুলতানা,https://bn.wikipedia.org/wiki/সাহানাজ_সুলতানা,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7513611,সিকদার আমিনুল হক,https://bn.wikipedia.org/wiki/সিকদার_আমিনুল_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q25587513,আশরাফ সিদ্দিকী,https://bn.wikipedia.org/wiki/আশরাফ_সিদ্দিকী,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7506007,শাইখ সিরাজ,https://bn.wikipedia.org/wiki/শাইখ_সিরাজ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q24893168,হাবীবুল্লাহ সিরাজী,https://bn.wikipedia.org/wiki/হাবীবুল্লাহ_সিরাজী,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7452658,সিরাজুদ্দীন হোসেন,https://bn.wikipedia.org/wiki/সিরাজুদ্দীন_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q28769460,আলমগীর মোহাম্মদ সিরাজুদ্দীন,https://bn.wikipedia.org/wiki/আলমগীর_মোহাম্মদ_সিরাজুদ্দীন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q20685483,সিরাজুল হক (শিক্ষাবিদ),https://bn.wikipedia.org/wiki/সিরাজুল_হক_(শিক্ষাবিদ),বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q23712967,সুজাতা (বাংলাদেশী অভিনেত্রী),https://bn.wikipedia.org/wiki/সুজাতা_(বাংলাদেশী_অভিনেত্রী),বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q16346879,সুধীন দাশ,https://bn.wikipedia.org/wiki/সুধীন_দাশ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q84435076,সুফি মিজানুর রহমান,https://bn.wikipedia.org/wiki/সুফি_মিজানুর_রহমান,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7631224,সুভাষ দত্ত,https://bn.wikipedia.org/wiki/সুভাষ_দত্ত,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q28777529,সুষমা দাস,https://bn.wikipedia.org/wiki/সুষমা_দাস,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q20823776,অনুপম সেন,https://bn.wikipedia.org/wiki/অনুপম_সেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q48250750,নিখিল সেন,https://bn.wikipedia.org/wiki/নিখিল_সেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q31728595,রহমতউল্লাহ আল মাহমুদ সেলিম,https://bn.wikipedia.org/wiki/রহমতউল্লাহ_আল_মাহমুদ_সেলিম,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q263503,সৈয়দ আলী আহসান,https://bn.wikipedia.org/wiki/সৈয়দ_আলী_আহসান,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q23071578,সৈয়দ গোলাম কিবরিয়া,https://bn.wikipedia.org/wiki/সৈয়দ_গোলাম_কিবরিয়া,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7660352,সৈয়দ জাহাঙ্গীর,https://bn.wikipedia.org/wiki/সৈয়দ_জাহাঙ্গীর,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7660370,সৈয়দ মনজুরুল ইসলাম,https://bn.wikipedia.org/wiki/সৈয়দ_মনজুরুল_ইসলাম,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q13060129,সৈয়দ মাইনুল হোসেন,https://bn.wikipedia.org/wiki/সৈয়দ_মাইনুল_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7660404,সৈয়দ মুজতবা আলী,https://bn.wikipedia.org/wiki/সৈয়দ_মুজতবা_আলী,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q84530174,সৈয়দ মোহাম্মদ ছাইফুর রহমান নিজামী শাহ,https://bn.wikipedia.org/wiki/সৈয়দ_মোহাম্মদ_ছাইফুর_রহমান_নিজামী_শাহ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7660340,সৈয়দ হাসান ইমাম,https://bn.wikipedia.org/wiki/সৈয়দ_হাসান_ইমাম,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q4665550,আবদুল মান্নান সৈয়দ,https://bn.wikipedia.org/wiki/আবদুল_মান্নান_সৈয়দ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q106481513,সৈয়দা ইসাবেলা,https://bn.wikipedia.org/wiki/সৈয়দা_ইসাবেলা,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7410371,স্যামসন এইচ চৌধুরী,https://bn.wikipedia.org/wiki/স্যামসন_এইচ_চৌধুরী,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q4778073,আনোয়ারা সৈয়দ হক,https://bn.wikipedia.org/wiki/আনোয়ারা_সৈয়দ_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q25302745,আমানুল হক (নৃত্যশিল্পী),https://bn.wikipedia.org/wiki/আমানুল_হক_(নৃত্যশিল্পী),বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q23770447,কাজী এবাদুল হক,https://bn.wikipedia.org/wiki/কাজী_এবাদুল_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q5529165,গাজীউল হক,https://bn.wikipedia.org/wiki/গাজীউল_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q13059205,মফিদুল হক,https://bn.wikipedia.org/wiki/মফিদুল_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q61080408,মাহবুবুল হক,https://bn.wikipedia.org/wiki/মাহবুবুল_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q23883375,মীনু হক,https://bn.wikipedia.org/wiki/মীনু_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q7660443,সৈয়দ শামসুল হক,https://bn.wikipedia.org/wiki/সৈয়দ_শামসুল_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q5678130,হাসান আজিজুল হক,https://bn.wikipedia.org/wiki/হাসান_আজিজুল_হক,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q25586100,হবিবুর রহমান,https://bn.wikipedia.org/wiki/হবিবুর_রহমান,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q5679383,হাসনাত আব্দুল হাই,https://bn.wikipedia.org/wiki/হাসনাত_আব্দুল_হাই,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q24566031,আবদুল গনি হাজারী,https://bn.wikipedia.org/wiki/আবদুল_গনি_হাজারী,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q13060122,সৈয়দ আব্দুল হাদী,https://bn.wikipedia.org/wiki/সৈয়দ_আব্দুল_হাদী,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q26213529,যোবায়দা হান্নান,https://bn.wikipedia.org/wiki/যোবায়দা_হান্নান,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q20630232,হাবিবুর রহমান মিলন,https://bn.wikipedia.org/wiki/হাবিবুর_রহমান_মিলন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q21063955,নীনা হামিদ,https://bn.wikipedia.org/wiki/নীনা_হামিদ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q105393478,আহমেদ ইকবাল হায়দার,https://bn.wikipedia.org/wiki/আহমেদ_ইকবাল_হায়দার,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q29857314,জিয়া হায়দার,https://bn.wikipedia.org/wiki/জিয়া_হায়দার,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q29857309,সুফী জুলফিকার হায়দার,https://bn.wikipedia.org/wiki/সুফী_জুলফিকার_হায়দার,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q4670589,আবুল হায়াত,https://bn.wikipedia.org/wiki/আবুল_হায়াত,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q5686085,হায়াৎ সাইফ,https://bn.wikipedia.org/wiki/হায়াৎ_সাইফ,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q61600980,হালিমা খাতুন,https://bn.wikipedia.org/wiki/হালিমা_খাতুন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q4670581,আবুল হাসান (কবি),https://bn.wikipedia.org/wiki/আবুল_হাসান_(কবি),বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q29857323,মাহমুদ হাসান,https://bn.wikipedia.org/wiki/মাহমুদ_হাসান,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q19665030,লায়লা হাসান,https://bn.wikipedia.org/wiki/লায়লা_হাসান,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q6892271,মুহম্মদ নূরুল হুদা,https://bn.wikipedia.org/wiki/মুহম্মদ_নূরুল_হুদা,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q82473975,শামসুল হুদা,https://bn.wikipedia.org/wiki/শামসুল_হুদা,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q20684193,এস এম আহমেদ হুমায়ুন,https://bn.wikipedia.org/wiki/এস_এম_আহমেদ_হুমায়ুন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q15993092,আনোয়ার হোসেন (অভিনেতা),https://bn.wikipedia.org/wiki/আনোয়ার_হোসেন_(অভিনেতা),বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q13057079,আবুল হোসেন (কবি),https://bn.wikipedia.org/wiki/আবুল_হোসেন_(কবি),বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q13057223,ইমদাদ হোসেন,https://bn.wikipedia.org/wiki/ইমদাদ_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q61080205,খালিদ হোসেন,https://bn.wikipedia.org/wiki/খালিদ_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q47088369,জামালউদ্দিন হোসেন,https://bn.wikipedia.org/wiki/জামালউদ্দিন_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q23936520,তালিম হোসেন,https://bn.wikipedia.org/wiki/তালিম_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q29857315,ফরিদা হোসেন,https://bn.wikipedia.org/wiki/ফরিদা_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q3348154,সেলিনা হোসেন,https://bn.wikipedia.org/wiki/সেলিনা_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q28806453,সৈয়দ আকরম হোসেন,https://bn.wikipedia.org/wiki/সৈয়দ_আকরম_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q97252658,সৈয়দ আনোয়ার হোসেন,https://bn.wikipedia.org/wiki/সৈয়দ_আনোয়ার_হোসেন,বিষয়শ্রেণী:একুশে পদক বিজয়ী,2
Q2645155,বাংলাদেশ ও অস্ট্রেলিয়ার মধ্যকার একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশ_ও_অস্ট্রেলিয়ার_মধ্যকার_একদিনের_আন্তর্জাতিক_ক্রিকেট_ম্যাচের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q2645214,বাংলাদেশ ও ইংল্যান্ডের মধ্যকার একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশ_ও_ইংল্যান্ডের_মধ্যকার_একদিনের_আন্তর্জাতিক_ক্রিকেট_ম্যাচের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q2645145,বাংলাদেশ ও বারমুডার মধ্যকার একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশ_ও_বারমুডার_মধ্যকার_একদিনের_আন্তর্জাতিক_ক্রিকেট_ম্যাচের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q2600310,বাংলাদেশ ও সংযুক্ত আরব আমিরাতের মধ্যকার একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশ_ও_সংযুক্ত_আরব_আমিরাতের_মধ্যকার_একদিনের_আন্তর্জাতিক_ক্রিকেট_ম্যাচের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q2739118,বাংলাদেশ ও আয়ারল্যান্ডের মধ্যকার একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশ_ও_আয়ারল্যান্ডের_মধ্যকার_একদিনের_আন্তর্জাতিক_ক্রিকেট_ম্যাচের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q2739158,বাংলাদেশ ও কেনিয়ার মধ্যকার একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশ_ও_কেনিয়ার_মধ্যকার_একদিনের_আন্তর্জাতিক_ক্রিকেট_ম্যাচের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q16345930,বাংলাদেশ ও নেদারল্যান্ডসের মধ্যকার একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশ_ও_নেদারল্যান্ডসের_মধ্যকার_একদিনের_আন্তর্জাতিক_ক্রিকেট_ম্যাচের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q2739147,বাংলাদেশ ও পাকিস্তানের মধ্যকার একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশ_ও_পাকিস্তানের_মধ্যকার_একদিনের_আন্তর্জাতিক_ক্রিকেট_ম্যাচের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q2812339,বাংলাদেশ ও স্কটল্যান্ডের মধ্যকার একদিনের আন্তর্জাতিক ক্রিকেট ম্যাচের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশ_ও_স্কটল্যান্ডের_মধ্যকার_একদিনের_আন্তর্জাতিক_ক্রিকেট_ম্যাচের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q3783908,বাংলাদেশের ফুটবল ক্লাবের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_ফুটবল_ক্লাবের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের ক্রীড়া সম্পর্কিত তালিকা,2
Q25588474,আ ফ ম ইউসুফ হায়দার,https://bn.wikipedia.org/wiki/আ_ফ_ম_ইউসুফ_হায়দার,বিষয়শ্রেণী:বাংলাদেশী ব্যক্তি অসম্পূর্ণ,2
Q187539,ফ্রান্সিস অ্যান্থনি গোমেজ,https://bn.wikipedia.org/wiki/ফ্রান্সিস_অ্যান্থনি_গোমেজ,বিষয়শ্রেণী:বাংলাদেশী ব্যক্তি অসম্পূর্ণ,2
Q27975277,মুহাম্মদ আবু হেনা,https://bn.wikipedia.org/wiki/মুহাম্মদ_আবু_হেনা,বিষয়শ্রেণী:বাংলাদেশী ব্যক্তি অসম্পূর্ণ,2
Q27975279,মোহাম্মদ হাবিবুল আলম,https://bn.wikipedia.org/wiki/মোহাম্মদ_হাবিবুল_আলম,বিষয়শ্রেণী:বাংলাদেশী ব্যক্তি অসম্পূর্ণ,2
Q4668236,আবুল হাসান ইস্পাহানি,https://bn.wikipedia.org/wiki/আবুল_হাসান_ইস্পাহানি,বিষয়শ্রেণী:ইস্পাহানি পরিবার,2
Q16011593,মির্জা আহমেদ ইস্পাহানি,https://bn.wikipedia.org/wiki/মির্জা_আহমেদ_ইস্পাহানি,বিষয়শ্রেণী:ইস্পাহানি পরিবার,2
Q6712865,এম. এম. ইস্পাহানি লিমিটেড,https://bn.wikipedia.org/wiki/এম._এম._ইস্পাহানি_লিমিটেড,বিষয়শ্রেণী:ইস্পাহানি পরিবার,2
Q4204163,ফারাহনাজ ইস্পাহানি,https://bn.wikipedia.org/wiki/ফারাহনাজ_ইস্পাহানি,বিষয়শ্রেণী:ইস্পাহানি পরিবার,2
Q34370666,মির্জা আলী বেহরুজ ইস্পাহানি,https://bn.wikipedia.org/wiki/মির্জা_আলী_বেহরুজ_ইস্পাহানি,বিষয়শ্রেণী:ইস্পাহানি পরিবার,2
Q6874884,মির্জা মেহদী ইস্পাহানি,https://bn.wikipedia.org/wiki/মির্জা_মেহদী_ইস্পাহানি,বিষয়শ্রেণী:ইস্পাহানি পরিবার,2
Q4620484,২০১১ বাংলাদেশ শেয়ারবাজার কেলেঙ্কারি,https://bn.wikipedia.org/wiki/২০১১_বাংলাদেশ_শেয়ারবাজার_কেলেঙ্কারি,বিষয়শ্রেণী:বাংলাদেশে অর্থসংস্থান,2
Q3349831,চট্টগ্রাম স্টক এক্সচেঞ্জ,https://bn.wikipedia.org/wiki/চট্টগ্রাম_স্টক_এক্সচেঞ্জ,বিষয়শ্রেণী:বাংলাদেশে অর্থসংস্থান,2
Q30636263,পল্লী কর্ম-সহায়ক ফাউন্ডেশন,https://bn.wikipedia.org/wiki/পল্লী_কর্ম-সহায়ক_ফাউন্ডেশন,বিষয়শ্রেণী:বাংলাদেশে অর্থসংস্থান,2
Q17005241,বাংলাদেশে ধর্মহীনতা,https://bn.wikipedia.org/wiki/বাংলাদেশে_ধর্মহীনতা,বিষয়শ্রেণী:বাংলাদেশে ধর্মহীনতা,2
Q19741464,বাংলাদেশের দর্শনীয় স্থানের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_দর্শনীয়_স্থানের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের দর্শনীয় স্থানের তালিকা,2
Q48733153,বাংলাদেশের বৌদ্ধ বিহারের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_বৌদ্ধ_বিহারের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের দর্শনীয় স্থানের তালিকা,2
Q6645973,বাংলাদেশের চিড়িয়াখানার তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_চিড়িয়াখানার_তালিকা,বিষয়শ্রেণী:বাংলাদেশের দর্শনীয় স্থানের তালিকা,2
Q96390397,বাংলাদেশের বন্যপ্রাণী অভয়ারণ্যের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_বন্যপ্রাণী_অভয়ারণ্যের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের দর্শনীয় স্থানের তালিকা,2
Q27661515,বাংলাদেশের বাতিঘরের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_বাতিঘরের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের দর্শনীয় স্থানের তালিকা,2
Q2584609,বাংলাদেশের বিশ্ব ঐতিহ্যবাহী স্থানের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_বিশ্ব_ঐতিহ্যবাহী_স্থানের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের দর্শনীয় স্থানের তালিকা,2
Q13058881,বাংলাদেশের সংরক্ষিত এলাকার তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_সংরক্ষিত_এলাকার_তালিকা,বিষয়শ্রেণী:বাংলাদেশের দর্শনীয় স্থানের তালিকা,2
Q4855506,বাংলালায়ন,https://bn.wikipedia.org/wiki/বাংলালায়ন,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q56283546,আবুল খায়ের গ্রুপ,https://bn.wikipedia.org/wiki/আবুল_খায়ের_গ্রুপ,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q137242628,ইফাদ গ্রুপ,https://bn.wikipedia.org/wiki/ইফাদ_গ্রুপ,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q106589420,ইভ্যালি,https://bn.wikipedia.org/wiki/ইভ্যালি,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q16834611,এএসএস কেমিক্যাল ইন্ডাষ্ট্রিজ,https://bn.wikipedia.org/wiki/এএসএস_কেমিক্যাল_ইন্ডাষ্ট্রিজ,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q25586741,ওয়ালটন (মোবাইল),https://bn.wikipedia.org/wiki/ওয়ালটন_(মোবাইল),বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q7102780,ওরিয়ন গ্রুপ,https://bn.wikipedia.org/wiki/ওরিয়ন_গ্রুপ,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q7102792,ওরিয়ন ফার্মা,https://bn.wikipedia.org/wiki/ওরিয়ন_ফার্মা,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q5158798,কনকর্ড গ্রুপ,https://bn.wikipedia.org/wiki/কনকর্ড_গ্রুপ,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q5072501,চ্যানেল আই,https://bn.wikipedia.org/wiki/চ্যানেল_আই,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q63197003,জুমশেপার,https://bn.wikipedia.org/wiki/জুমশেপার,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q31727918,দি ইবনে সিনা ফার্মাসিউটিক্যাল ইন্ডাস্ট্রি পিএলসি,https://bn.wikipedia.org/wiki/দি_ইবনে_সিনা_ফার্মাসিউটিক্যাল_ইন্ডাস্ট্রি_পিএলসি,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q20824180,নর্থ বেঙ্গল পেপার মিলস,https://bn.wikipedia.org/wiki/নর্থ_বেঙ্গল_পেপার_মিলস,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q30324630,পিকাবু.কম,https://bn.wikipedia.org/wiki/পিকাবু.কম,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q16743607,প্রাণ-আরএফএল গ্রুপ,https://bn.wikipedia.org/wiki/প্রাণ-আরএফএল_গ্রুপ,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q61948359,প্রিয়শপ.কম,https://bn.wikipedia.org/wiki/প্রিয়শপ.কম,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q20824256,বাংলাদেশের চিনি কলের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_চিনি_কলের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q64860772,বাংলাদেশের পাটকলের তালিকা,https://bn.wikipedia.org/wiki/বাংলাদেশের_পাটকলের_তালিকা,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q6148305,যমুনা গ্রুপ,https://bn.wikipedia.org/wiki/যমুনা_গ্রুপ,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q7352176,রবি (কোম্পানি),https://bn.wikipedia.org/wiki/রবি_(কোম্পানি),বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q7283450,রহিমআফরোজ,https://bn.wikipedia.org/wiki/রহিমআফরোজ,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q20613225,রাইজ আপ ল্যাবস,https://bn.wikipedia.org/wiki/রাইজ_আপ_ল্যাবস,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q7292918,র‍্যাংগস গ্রুপ,https://bn.wikipedia.org/wiki/র‍্যাংগস_গ্রুপ,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
Q96419432,সামিট অ্যালায়েন্স পোর্ট লিমিটেড,https://bn.wikipedia.org/wiki/সামিট_অ্যালায়েন্স_পোর্ট_লিমিটেড,বিষয়শ্রেণী:বাংলাদেশের কোম্পানি,2
